"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.90357315891571e-16,0.627855929188818,0.31,0.14,1.95862846693347e-11,"2","Dhrs4"
6.65299212428962e-20,0.627158018706242,0.56,0.301,2.20726319707557e-15,"2","Comtd1"
1.33801149492701e-18,0.625925252609667,0.495,0.259,4.43912073671935e-14,"2","Mrpl15"
5.60109276123641e-23,0.625801126531742,0.595,0.308,1.8582745453954e-18,"2","Idh2"
9.47781168443979e-24,0.624877304953941,0.597,0.311,3.14445358254659e-19,"2","Pepd"
2.43815797285703e-13,0.624677080734391,0.329,0.167,8.08907670654775e-09,"2","Slc35a4"
8.54588403509515e-19,0.623947999768602,0.482,0.245,2.83526794632352e-14,"2","Galns"
5.03363043287939e-15,0.622212360420962,0.34,0.165,1.6700075687164e-10,"2","Ppp1r35"
1.08117288933154e-12,0.621632610028034,0.308,0.154,3.58700729493524e-08,"2","Dtymk"
3.5911929725024e-14,0.621238552376435,0.375,0.191,1.19145009248712e-09,"2","Gpaa1"
3.27517546318257e-18,0.620858588714967,0.386,0.18,1.08660496342008e-13,"2","Smarcb1"
1.32391803376067e-14,0.617811849005625,0.371,0.188,4.39236286060777e-10,"2","Chmp1b"
7.08476540585423e-15,0.615364568880178,0.325,0.154,2.35051261870026e-10,"2","Mrpl22"
1.87186913036562e-20,0.613914233949109,0.419,0.195,6.21030021381403e-16,"2","Flna"
3.85497777220762e-18,0.613647297552834,0.677,0.411,1.27896597548532e-13,"2","Eif4e"
8.03671413969518e-17,0.612167330509719,0.662,0.416,2.66634065012667e-12,"2","Ssr1"
7.64594057681268e-15,0.611639308898696,0.371,0.187,2.53669370516914e-10,"2","Gtf3c6"
2.58897117962329e-18,0.611527092127392,0.509,0.268,8.58942968263618e-14,"2","Aco2"
9.98022809497299e-19,0.610994800058205,0.66,0.395,3.31114027506919e-14,"2","Surf4"
1.50551856661156e-16,0.610754944330918,0.426,0.217,4.99485894844717e-12,"2","Prelid3b"
1.10204713786681e-17,0.610617356760289,0.581,0.325,3.65626178930072e-13,"2","Ugp2"
4.58998884249025e-61,0.610564578514747,0.987,0.942,1.52282059827299e-56,"2","Akr1a1"
1.95417226288027e-17,0.609652856631864,0.516,0.277,6.48335731655787e-13,"2","Suclg1"
1.00050622046535e-21,0.609510273623429,0.803,0.56,3.31937948763791e-17,"2","Mrps14"
4.85199265952032e-15,0.609459113143144,0.342,0.167,1.60974560464906e-10,"2","Nsmce1"
9.03783891636564e-07,0.607993862735722,0.74,0.568,0.0299848381728263,"2","Hmox1"
2.86670722491624e-17,0.60622731079723,0.53,0.284,9.5108745601046e-13,"2","Ola1"
1.97121823314788e-15,0.60613618260032,0.346,0.169,6.53991073211471e-11,"2","Timm50"
6.06197266719198e-22,0.606023339077422,0.581,0.297,2.01118067179428e-17,"2","Mpdu1"
7.95011888856351e-26,0.605505972573765,0.881,0.652,2.63761094365872e-21,"2","Fkbp1a"
1.81397179405282e-20,0.604350599100974,0.786,0.574,6.01821422112903e-16,"2","Lrpap1"
4.03102358848123e-22,0.603360056478286,0.805,0.585,1.33737269595042e-17,"2","Atp6ap2"
2.36475109831926e-24,0.603304238887808,0.853,0.643,7.84553471889382e-20,"2","Vps29"
1.23031818951857e-21,0.602650558173483,0.719,0.448,4.08182665736575e-17,"2","Rsu1"
4.30336211448145e-18,0.600069628152223,0.656,0.396,1.42772644872151e-13,"2","Esyt1"
6.5088780147858e-12,0.59939071336661,0.631,0.433,2.15945045896548e-07,"2","Nceh1"
2.88860288443259e-64,0.599103225937161,0.994,0.987,9.583517789682e-60,"2","Actg1"
8.29245452964363e-19,0.599032734971136,0.522,0.278,2.75118763929987e-14,"2","Acaa2"
8.08513029058741e-20,0.598732245361187,0.717,0.448,2.68240367650819e-15,"2","Rexo2"
9.63328522977175e-29,0.597842741365709,0.878,0.711,3.19603504068137e-24,"2","Atp5a1"
9.52467305947192e-13,0.596786601521672,0.352,0.183,3.160000780941e-08,"2","Jagn1"
1.87036933744374e-13,0.59652305921209,0.564,0.364,6.20532435083711e-09,"2","Adam8"
6.0795399661054e-28,0.595051465635754,0.885,0.666,2.01700897455479e-23,"2","Swi5"
2.72622203532182e-14,0.594610596947248,0.587,0.365,9.04478684658719e-10,"2","Rhoc"
1.31873806814838e-12,0.594605855003982,0.914,0.802,4.37517728869589e-08,"2","Rgs1"
9.31547138256404e-17,0.59415597030714,0.444,0.232,3.09059394059327e-12,"2","Dhrs1"
1.50466331053007e-16,0.593726675323263,0.688,0.445,4.99202146534562e-12,"2","Ewsr1"
9.30791683314912e-10,0.593487325115098,0.306,0.168,3.08808756773388e-05,"2","Tank"
7.03740803762001e-18,0.593352870740423,0.47,0.24,2.33480086464119e-13,"2","Yif1a"
8.38756004706491e-61,0.59126794928571,0.987,0.962,2.78274079681472e-56,"2","Myl6"
2.4795959957549e-17,0.590701894497656,0.652,0.392,8.22655563511604e-13,"2","Vdac3"
3.61590845240795e-14,0.590313998626936,0.304,0.143,1.19964994725538e-09,"2","Mrps10"
1.74267929868303e-14,0.589343378099001,0.491,0.278,5.78168710924068e-10,"2","Pcna"
1.89667879213308e-19,0.589134252699882,0.455,0.224,6.29261122865992e-15,"2","Glrx"
1.51257684004222e-13,0.589050195026179,0.558,0.353,5.01827618220809e-09,"2","Ap1s1"
1.21271569312994e-18,0.587842248592779,0.702,0.438,4.0234268550972e-14,"2","Psmc3"
1.56296120886178e-15,0.587231690024845,0.627,0.385,5.18543640264072e-11,"2","Sar1b"
6.43442115225121e-14,0.587080980843072,0.35,0.176,2.13474790568238e-09,"2","Pno1"
1.38259175089545e-15,0.587062845357158,0.365,0.176,4.58702465194582e-11,"2","Pmpcb"
3.37507741108327e-15,0.586032133843812,0.675,0.429,1.1197494326751e-10,"2","Slc9a3r1"
3.32757994449728e-14,0.585501508786237,0.409,0.214,1.10399119818586e-09,"2","Fbxo6"
1.27866604170194e-20,0.584556720950332,0.786,0.557,4.24223032655452e-16,"2","Degs1"
4.96108826198792e-17,0.584507738099128,0.48,0.253,1.64594025267973e-12,"2","Sigmar1"
2.48507405083373e-35,0.583352003544802,1,0.998,8.24473017845106e-31,"2","Psap"
5.20746835551077e-13,0.581960657901846,0.379,0.202,1.72768177630781e-08,"2","Ift22"
4.15885119522141e-18,0.581665953887299,0.631,0.376,1.37978206103861e-13,"2","Psmd7"
1.49590120081148e-18,0.581589360522298,0.621,0.354,4.96295141393226e-14,"2","Pbdc1"
3.8624192781558e-18,0.581304882523358,0.799,0.575,1.28143484391375e-13,"2","Atp6v1b2"
2.07812773896251e-21,0.579941142284533,0.73,0.454,6.89460439955592e-17,"2","Pgd"
3.41846839716903e-13,0.57901849815724,0.356,0.185,1.13414526012877e-08,"2","Elp5"
6.56982586664357e-27,0.578974388393627,0.847,0.596,2.17967112777634e-22,"2","Lsp1"
2.29219607921616e-18,0.578888979475867,0.669,0.407,7.60481893201546e-14,"2","Hspd1"
6.37407478884482e-16,0.576772544834562,0.597,0.359,2.11472679269505e-11,"2","Lpxn"
8.15295843738618e-12,0.576402641996015,0.314,0.161,2.70490702077161e-07,"2","Vps41"
6.02806399742853e-13,0.575811801914197,0.39,0.208,1.99993079242686e-08,"2","Slc7a8"
5.35796099278345e-18,0.574813873751378,0.637,0.393,1.77761071857577e-13,"2","Cers2"
6.05454163627614e-32,0.574435241405711,0.933,0.783,2.00871527866733e-27,"2","Reep5"
